Dia,Hora,Dia / Hora,Unnamed: 3,Hl de Mosto,Kw de Frio,Unnamed: 6,Promedio Kw sin Cocina,Promedio Kw con Cocina,Promedio Hl Mosto,Diferencia de Promedios Kw,Kw por Hl Mosto,Unnamed: 12,Hl de Mosto Post,Kw de Frio Post
2023-01-01,00:00:00,2023-01-01 00:00:00,0.0,0.0,0,0,16364.17391,19650.84375,2951.847826,3286.669837,1.113427938,,0.0,0.0
2023-01-01,01:00:00,2023-01-01 01:00:00,0.0,0.0,624,0,Con dia Posterior,17512.67391,2951.847826,1148.5,0.3890783223,,0.0,1070.0
2023-01-01,02:00:00,2023-01-01 02:00:00,0.0,0.0,1243,0,,,,,,,0.0,1899.0
2023-01-01,03:00:00,2023-01-01 03:00:00,0.0,0.0,1819,0,Promedios con todos los cocimientos,21685.76355,5225.315271,21685.76355,4.150134953,,0.0,2954.0
2023-01-01,04:00:01,2023-01-01 04:00:01,0.0,0.0,2387,0,,,,,,,0.0,4006.0
2023-01-01,05:00:00,2023-01-01 05:00:00,0.0,0.0,2830,0,,,,,,,0.0,5049.0
2023-01-01,06:00:00,2023-01-01 06:00:00,0.0,0.0,3391,0,,,,,,,0.0,6085.0
2023-01-01,07:00:00,2023-01-01 07:00:00,0.0,0.0,3837,0,,,,,,,0.0,7036.0
2023-01-01,08:00:00,2023-01-01 08:00:00,0.0,0.0,4334,0,,,,,,,170.0,8100.0
2023-01-01,09:00:00,2023-01-01 09:00:00,0.0,0.0,4879,0,,,,,,,691.0,9420.0
2023-01-01,10:00:00,2023-01-01 10:00:00,0.0,0.0,5334,0,,,,,,,1220.0,10400.0
2023-01-01,11:00:01,2023-01-01 11:00:01,0.0,0.0,5820,0,,,,,,,1376.0,11688.0
2023-01-01,12:00:00,2023-01-01 12:00:00,0.0,0.0,6427,0,,,,,,,1831.0,12984.0
2023-01-01,13:00:00,2023-01-01 13:00:00,0.0,0.0,6925,0,,,,,,,2253.0,14799.0
2023-01-01,14:00:00,2023-01-01 14:00:00,0.0,0.0,7497,0,,,,,,,2758.0,16543.0
2023-01-01,15:00:00,2023-01-01 15:00:00,0.0,0.0,7979,0,,,,,,,3354.0,18204.0
2023-01-01,16:00:00,2023-01-01 16:00:00,0.0,0.0,8493,0,,,,,,,3570.0,19800.0
2023-01-01,17:00:00,2023-01-01 17:00:00,0.0,0.0,9057,0,,,,,,,4140.0,21518.0
2023-01-01,18:00:00,2023-01-01 18:00:00,0.0,0.0,9652,0,,,,,,,4608.0,23413.0
2023-01-01,19:00:00,2023-01-01 19:00:00,0.0,0.0,10171,0,,,,,,,4831.0,25221.0
2023-01-01,20:00:00,2023-01-01 20:00:00,0.0,0.0,10843,0,,,,,,,5230.0,26479.0
2023-01-01,21:00:00,2023-01-01 21:00:00,0.0,0.0,11417,0,,,,,,,5571.0,27763.0
2023-01-01,22:00:00,2023-01-01 22:00:00,0.0,0.0,12058,0,,,,,,,5958.0,29173.0
2023-01-01,23:00:00,2023-01-01 23:00:00,0.0,0.0,12974,0,,,,,,,6527.0,30688.0
2023-01-01,23:59:00,2023-01-01 23:59:00,1.0,0.0,14034,14034,,,,,,,6828.0,31915.0
2023-01-02,00:00:00,2023-01-02 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-01-02,01:00:00,2023-01-02 01:00:00,0.0,0.0,1070,0,,,,,,,366.0,1025.0
2023-01-02,02:00:00,2023-01-02 02:00:00,0.0,0.0,1899,0,,,,,,,830.0,2238.0
2023-01-02,03:00:00,2023-01-02 03:00:00,0.0,0.0,2954,0,,,,,,,1170.0,3328.0
2023-01-02,04:00:00,2023-01-02 04:00:00,0.0,0.0,4006,0,,,,,,,1397.0,4415.0
2023-01-02,05:00:00,2023-01-02 05:00:00,0.0,0.0,5049,0,,,,,,,1966.0,5471.0
2023-01-02,06:00:00,2023-01-02 06:00:00,0.0,0.0,6085,0,,,,,,,2321.0,6466.0
2023-01-02,07:00:00,2023-01-02 07:00:00,0.0,0.0,7036,0,,,,,,,2565.0,7810.0
2023-01-02,08:00:00,2023-01-02 08:00:00,0.0,170.0,8100,0,,,,,,,3110.0,9118.0
2023-01-02,09:00:00,2023-01-02 09:00:00,0.0,691.0,9420,0,,,,,,,3458.0,10179.0
2023-01-02,10:00:00,2023-01-02 10:00:00,0.0,1220.0,10400,0,,,,,,,3687.0,11671.0
2023-01-02,11:00:00,2023-01-02 11:00:00,0.0,1376.0,11688,0,,,,,,,4251.0,13265.0
2023-01-02,12:00:00,2023-01-02 12:00:00,0.0,1831.0,12984,0,,,,,,,4620.0,14601.0
2023-01-02,13:00:00,2023-01-02 13:00:00,0.0,2253.0,14799,0,,,,,,,4857.0,15857.0
2023-01-02,14:00:00,2023-01-02 14:00:00,0.0,2758.0,16543,0,,,,,,,5384.0,17115.0
2023-01-02,15:00:00,2023-01-02 15:00:00,0.0,3354.0,18204,0,,,,,,,5384.0,18349.0
2023-01-02,16:00:00,2023-01-02 16:00:00,0.0,3570.0,19800,0,,,,,,,5600.0,19521.0
2023-01-02,17:00:00,2023-01-02 17:00:00,0.0,4140.0,21518,0,,,,,,,5872.0,20889.0
2023-01-02,18:00:00,2023-01-02 18:00:00,0.0,4608.0,23413,0,,,,,,,5872.0,28541.0
2023-01-02,19:00:00,2023-01-02 19:00:00,0.0,4831.0,25221,0,,,,,,,6192.0,29753.0
2023-01-02,20:00:00,2023-01-02 20:00:00,0.0,5230.0,26479,0,,,,,,,6400.0,31070.0
2023-01-02,21:00:00,2023-01-02 21:00:00,0.0,5571.0,27763,0,,,,,,,6919.0,32395.0
2023-01-02,22:00:00,2023-01-02 22:00:00,0.0,5958.0,29173,0,,,,,,,7489.0,26977.0
2023-01-02,23:00:00,2023-01-02 23:00:00,0.0,6527.0,30688,0,,,,,,,7489.0,28224.0
2023-01-02,23:59:00,2023-01-02 23:59:00,1.0,6828.0,31915,0,,,,,,,8053.0,29421.0
2023-01-03,00:00:00,2023-01-03 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-01-03,01:00:00,2023-01-03 01:00:00,0.0,366.0,1025,0,,,,,,,356.0,1226.0
2023-01-03,02:00:00,2023-01-03 02:00:00,0.0,830.0,2238,0,,,,,,,569.0,2247.0
2023-01-03,03:00:00,2023-01-03 03:00:00,0.0,1170.0,3328,0,,,,,,,673.0,3399.0
2023-01-03,04:00:00,2023-01-03 04:00:00,0.0,1397.0,4415,0,,,,,,,1067.0,4963.0
2023-01-03,05:00:00,2023-01-03 05:00:00,0.0,1966.0,5471,0,,,,,,,1548.0,6317.0
2023-01-03,06:00:00,2023-01-03 06:00:00,0.0,2321.0,6466,0,,,,,,,1724.0,7637.0
2023-01-03,07:00:00,2023-01-03 07:00:00,0.0,2565.0,7810,0,,,,,,,2188.0,9033.0
2023-01-03,08:00:00,2023-01-03 08:00:00,0.0,3110.0,9118,0,,,,,,,2743.0,10226.0
2023-01-03,09:00:00,2023-01-03 09:00:00,0.0,3458.0,10179,0,,,,,,,2920.0,11389.0
2023-01-03,10:00:00,2023-01-03 10:00:00,0.0,3687.0,11671,0,,,,,,,3329.0,12588.0
2023-01-03,11:00:00,2023-01-03 11:00:00,0.0,4251.0,13265,0,,,,,,,3900.0,13862.0
2023-01-03,12:00:00,2023-01-03 12:00:00,0.0,4620.0,14601,0,,,,,,,3900.0,14835.0
2023-01-03,13:00:00,2023-01-03 13:00:00,0.0,4857.0,15857,0,,,,,,,4351.0,16011.0
2023-01-03,14:00:00,2023-01-03 14:00:00,0.0,5384.0,17115,0,,,,,,,4458.0,17519.0
2023-01-03,15:00:00,2023-01-03 15:00:00,0.0,5384.0,18349,0,,,,,,,4458.0,18900.0
2023-01-03,16:00:00,2023-01-03 16:00:00,0.0,5600.0,19521,0,,,,,,,4458.0,20014.0
2023-01-03,17:00:00,2023-01-03 17:00:00,0.0,5872.0,20889,0,,,,,,,4458.0,21186.0
2023-01-03,18:00:00,2023-01-03 18:00:00,0.0,5872.0,28541,0,,,,,,,4458.0,22145.0
2023-01-03,19:00:00,2023-01-03 19:00:00,0.0,6192.0,29753,0,,,,,,,4458.0,22989.0
2023-01-03,20:00:00,2023-01-03 20:00:00,0.0,6400.0,31070,0,,,,,,,4458.0,24458.0
2023-01-03,21:00:00,2023-01-03 21:00:00,0.0,6919.0,32395,0,,,,,,,4458.0,25603.0
2023-01-03,22:00:00,2023-01-03 22:00:00,0.0,7489.0,26977,0,,,,,,,4510.0,26566.0
2023-01-03,23:00:00,2023-01-03 23:00:00,0.0,7489.0,28224,0,,,,,,,5020.0,28185.0
2023-01-03,23:59:00,2023-01-03 23:59:00,1.0,8053.0,29421,0,,,,,,,5176.0,29496.0
2023-01-04,00:00:00,2023-01-04 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-01-04,01:00:00,2023-01-04 01:00:00,0.0,356.0,1226,0,,,,,,,408.0,1464.0
2023-01-04,02:00:00,2023-01-04 02:00:00,0.0,569.0,2247,0,,,,,,,979.0,2383.0
2023-01-04,03:00:00,2023-01-04 03:00:00,0.0,673.0,3399,0,,,,,,,979.0,3102.0
2023-01-04,04:00:00,2023-01-04 04:00:00,0.0,1067.0,4963,0,,,,,,,1485.0,4482.0
2023-01-04,05:00:00,2023-01-04 05:00:00,0.0,1548.0,6317,0,,,,,,,1811.0,5962.0
2023-01-04,06:00:00,2023-01-04 06:00:00,0.0,1724.0,7637,0,,,,,,,2131.0,6900.0
2023-01-04,07:00:00,2023-01-04 07:00:00,0.0,2188.0,9033,0,,,,,,,2702.0,8172.0
2023-01-04,08:00:00,2023-01-04 08:00:00,0.0,2743.0,10226,0,,,,,,,2997.0,9353.0
2023-01-04,09:00:00,2023-01-04 09:00:00,0.0,2920.0,11389,0,,,,,,,3273.0,10568.0
2023-01-04,10:00:00,2023-01-04 10:00:00,0.0,3329.0,12588,0,,,,,,,3713.0,11789.0
2023-01-04,11:00:00,2023-01-04 11:00:00,0.0,3900.0,13862,0,,,,,,,4025.0,12993.0
2023-01-04,12:00:00,2023-01-04 12:00:00,0.0,3900.0,14835,0,,,,,,,4411.0,14138.0
2023-01-04,13:00:00,2023-01-04 13:00:00,0.0,4351.0,16011,0,,,,,,,4532.0,15201.0
2023-01-04,14:00:00,2023-01-04 14:00:00,0.0,4458.0,17519,0,,,,,,,4840.0,16714.0
2023-01-04,15:00:00,2023-01-04 15:00:00,0.0,4458.0,18900,0,,,,,,,5271.0,18210.0
2023-01-04,16:00:00,2023-01-04 16:00:00,0.0,4458.0,20014,0,,,,,,,5327.0,19292.0
2023-01-04,17:00:00,2023-01-04 17:00:00,0.0,4458.0,21186,0,,,,,,,5706.0,20320.0
2023-01-04,18:00:00,2023-01-04 18:00:00,0.0,4458.0,22145,0,,,,,,,6140.0,21766.0
2023-01-04,19:00:00,2023-01-04 19:00:00,0.0,4458.0,22989,0,,,,,,,6188.0,23209.0
2023-01-04,20:00:00,2023-01-04 20:00:00,0.0,4458.0,24458,0,,,,,,,6574.0,24686.0
2023-01-04,21:00:00,2023-01-04 21:00:00,0.0,4458.0,25603,0,,,,,,,7008.0,26188.0
2023-01-04,22:00:00,2023-01-04 22:00:00,0.0,4510.0,26566,0,,,,,,,7175.0,27358.0
2023-01-04,23:00:00,2023-01-04 23:00:00,0.0,5020.0,28185,0,,,,,,,7442.0,28826.0
2023-01-04,23:59:00,2023-01-04 23:59:00,1.0,5176.0,29496,0,,,,,,,7878.0,30225.0
2023-01-05,00:00:00,2023-01-05 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-01-05,01:00:00,2023-01-05 01:00:00,0.0,408.0,1464,0,,,,,,,111.0,1090.0
2023-01-05,02:00:00,2023-01-05 02:00:00,0.0,979.0,2383,0,,,,,,,111.0,1918.0
2023-01-05,03:00:00,2023-01-05 03:00:00,0.0,979.0,3102,0,,,,,,,265.0,3043.0
2023-01-05,04:00:00,2023-01-05 04:00:00,0.0,1485.0,4482,0,,,,,,,629.0,4107.0
2023-01-05,05:00:00,2023-01-05 05:00:00,0.0,1811.0,5962,0,,,,,,,899.0,5025.0
2023-01-05,06:00:00,2023-01-05 06:00:00,0.0,2131.0,6900,0,,,,,,,1138.0,6207.0
2023-01-05,07:00:00,2023-01-05 07:00:00,0.0,2702.0,8172,0,,,,,,,1138.0,7131.0
2023-01-05,08:00:00,2023-01-05 08:00:00,0.0,2997.0,9353,0,,,,,,,1571.0,8219.0
2023-01-05,09:00:00,2023-01-05 09:00:00,0.0,3273.0,10568,0,,,,,,,1981.0,9264.0
2023-01-05,10:00:00,2023-01-05 10:00:00,0.0,3713.0,11789,0,,,,,,,2013.0,10297.0
2023-01-05,11:00:00,2023-01-05 11:00:00,0.0,4025.0,12993,0,,,,,,,2439.0,11681.0
2023-01-05,12:00:00,2023-01-05 12:00:00,0.0,4411.0,14138,0,,,,,,,2806.0,13117.0
2023-01-05,13:00:01,2023-01-05 13:00:01,0.0,4532.0,15201,0,,,,,,,2930.0,14347.0
2023-01-05,14:00:00,2023-01-05 14:00:00,0.0,4840.0,16714,0,,,,,,,3315.0,15719.0
2023-01-05,15:00:00,2023-01-05 15:00:00,0.0,5271.0,18210,0,,,,,,,3748.0,17374.0
2023-01-05,16:00:00,2023-01-05 16:00:00,0.0,5327.0,19292,0,,,,,,,3867.0,18999.0
2023-01-05,17:00:00,2023-01-05 17:00:00,0.0,5706.0,20320,0,,,,,,,4181.0,20676.0
2023-01-05,18:00:00,2023-01-05 18:00:00,0.0,6140.0,21766,0,,,,,,,4617.0,22349.0
2023-01-05,19:00:00,2023-01-05 19:00:00,0.0,6188.0,23209,0,,,,,,,4617.0,23568.0
2023-01-05,20:00:00,2023-01-05 20:00:00,0.0,6574.0,24686,0,,,,,,,5051.0,25114.0
2023-01-05,21:00:00,2023-01-05 21:00:00,0.0,7008.0,26188,0,,,,,,,5476.0,26849.0
2023-01-05,22:00:00,2023-01-05 22:00:00,0.0,7175.0,27358,0,,,,,,,5481.0,28306.0
2023-01-05,23:00:01,2023-01-05 23:00:01,0.0,7442.0,28826,0,,,,,,,5845.0,29373.0
2023-01-05,23:59:00,2023-01-05 23:59:00,1.0,7878.0,30225,0,,,,,,,5976.0,30800.0
2023-01-06,00:00:00,2023-01-06 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-01-06,01:00:00,2023-01-06 01:00:00,0.0,111.0,1090,0,,,,,,,356.0,1615.0
2023-01-06,02:00:01,2023-01-06 02:00:01,0.0,111.0,1918,0,,,,,,,724.0,2785.0
2023-01-06,03:00:00,2023-01-06 03:00:00,0.0,265.0,3043,0,,,,,,,790.0,4263.0
2023-01-06,04:00:00,2023-01-06 04:00:00,0.0,629.0,4107,0,,,,,,,1372.0,5683.0
2023-01-06,05:00:00,2023-01-06 05:00:00,0.0,899.0,5025,0,,,,,,,1467.0,6948.0
2023-01-06,06:00:00,2023-01-06 06:00:00,0.0,1138.0,6207,0,,,,,,,1963.0,8095.0
2023-01-06,07:00:00,2023-01-06 07:00:00,0.0,1138.0,7131,0,,,,,,,2539.0,9164.0
2023-01-06,08:00:00,2023-01-06 08:00:00,0.0,1571.0,8219,0,,,,,,,2553.0,10346.0
2023-01-06,09:00:00,2023-01-06 09:00:00,0.0,1981.0,9264,0,,,,,,,3033.0,11480.0
2023-01-06,10:00:00,2023-01-06 10:00:00,0.0,2013.0,10297,0,,,,,,,3173.0,13365.0
2023-01-06,11:00:00,2023-01-06 11:00:00,0.0,2439.0,11681,0,,,,,,,3734.0,15293.0
2023-01-06,12:00:00,2023-01-06 12:00:00,0.0,2806.0,13117,0,,,,,,,4181.0,17184.0
2023-01-06,13:00:00,2023-01-06 13:00:00,0.0,2930.0,14347,0,,,,,,,4373.0,19138.0
2023-01-06,14:00:00,2023-01-06 14:00:00,0.0,3315.0,15719,0,,,,,,,4918.0,21130.0
2023-01-06,15:00:00,2023-01-06 15:00:00,0.0,3748.0,17374,0,,,,,,,5296.0,23001.0
2023-01-06,16:00:00,2023-01-06 16:00:00,0.0,3867.0,18999,0,,,,,,,5641.0,24549.0
2023-01-06,17:00:00,2023-01-06 17:00:00,0.0,4181.0,20676,0,,,,,,,6100.0,26312.0
2023-01-06,18:00:00,2023-01-06 18:00:00,0.0,4617.0,22349,0,,,,,,,6100.0,27862.0
2023-01-06,19:00:00,2023-01-06 19:00:00,0.0,4617.0,23568,0,,,,,,,6456.0,29083.0
2023-01-06,20:00:00,2023-01-06 20:00:00,0.0,5051.0,25114,0,,,,,,,6807.0,30325.0
2023-01-06,21:00:00,2023-01-06 21:00:00,0.0,5476.0,26849,0,,,,,,,7069.0,31598.0
2023-01-06,22:00:00,2023-01-06 22:00:00,0.0,5481.0,28306,0,,,,,,,7557.0,33019.0
2023-01-06,23:00:00,2023-01-06 23:00:00,0.0,5845.0,29373,0,,,,,,,7678.0,34376.0
2023-01-06,23:59:00,2023-01-06 23:59:00,1.0,5976.0,30800,0,,,,,,,8039.0,35933.0
2023-01-07,00:00:00,2023-01-07 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-01-07,01:00:00,2023-01-07 01:00:00,0.0,356.0,1615,0,,,,,,,414.0,1521.0
2023-01-07,02:00:00,2023-01-07 02:00:00,0.0,724.0,2785,0,,,,,,,488.0,2569.0
2023-01-07,03:00:00,2023-01-07 03:00:00,0.0,790.0,4263,0,,,,,,,488.0,3865.0
2023-01-07,04:00:00,2023-01-07 04:00:00,0.0,1372.0,5683,0,,,,,,,969.0,5469.0
2023-01-07,05:00:00,2023-01-07 05:00:00,0.0,1467.0,6948,0,,,,,,,1019.0,6831.0
2023-01-07,06:00:00,2023-01-07 06:00:00,0.0,1963.0,8095,0,,,,,,,1457.0,8272.0
2023-01-07,07:00:00,2023-01-07 07:00:00,0.0,2539.0,9164,0,,,,,,,1904.0,9451.0
2023-01-07,08:00:00,2023-01-07 08:00:00,0.0,2553.0,10346,0,,,,,,,1942.0,10781.0
2023-01-07,09:00:00,2023-01-07 09:00:00,0.0,3033.0,11480,0,,,,,,,2427.0,12384.0
2023-01-07,10:00:00,2023-01-07 10:00:00,0.0,3173.0,13365,0,,,,,,,2427.0,13718.0
2023-01-07,11:00:00,2023-01-07 11:00:00,0.0,3734.0,15293,0,,,,,,,2841.0,15070.0
2023-01-07,12:00:00,2023-01-07 12:00:00,0.0,4181.0,17184,0,,,,,,,2903.0,16878.0
2023-01-07,13:00:00,2023-01-07 13:00:00,0.0,4373.0,19138,0,,,,,,,3309.0,18658.0
2023-01-07,14:00:00,2023-01-07 14:00:00,0.0,4918.0,21130,0,,,,,,,3612.0,20556.0
2023-01-07,15:00:00,2023-01-07 15:00:00,0.0,5296.0,23001,0,,,,,,,3861.0,22098.0
2023-01-07,16:00:00,2023-01-07 16:00:00,0.0,5641.0,24549,0,,,,,,,3967.0,23152.0
2023-01-07,17:00:00,2023-01-07 17:00:00,0.0,6100.0,26312,0,,,,,,,4337.0,24694.0
2023-01-07,18:00:00,2023-01-07 18:00:00,0.0,6100.0,27862,0,,,,,,,4806.0,25787.0
2023-01-07,19:00:00,2023-01-07 19:00:00,0.0,6456.0,29083,0,,,,,,,4929.0,26640.0
2023-01-07,20:00:00,2023-01-07 20:00:00,0.0,6807.0,30325,0,,,,,,,5296.0,27852.0
2023-01-07,21:00:00,2023-01-07 21:00:00,0.0,7069.0,31598,0,,,,,,,5608.0,28901.0
2023-01-07,22:00:00,2023-01-07 22:00:00,0.0,7557.0,33019,0,,,,,,,5663.0,30155.0
2023-01-07,23:00:00,2023-01-07 23:00:00,0.0,7678.0,34376,0,,,,,,,5999.0,31336.0
2023-01-07,23:59:00,2023-01-07 23:59:00,1.0,8039.0,35933,0,,,,,,,6252.0,32412.0
2023-01-08,00:00:00,2023-01-08 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-01-08,01:00:00,2023-01-08 01:00:00,0.0,414.0,1521,0,,,,,,,470.0,1299.0
2023-01-08,02:00:00,2023-01-08 02:00:00,0.0,488.0,2569,0,,,,,,,603.0,2349.0
2023-01-08,03:00:00,2023-01-08 03:00:00,0.0,488.0,3865,0,,,,,,,1035.0,3896.0
2023-01-08,04:00:00,2023-01-08 04:00:00,0.0,969.0,5469,0,,,,,,,1306.0,5194.0
2023-01-08,05:00:00,2023-01-08 05:00:00,0.0,1019.0,6831,0,,,,,,,1607.0,6660.0
2023-01-08,06:00:00,2023-01-08 06:00:00,0.0,1457.0,8272,0,,,,,,,1607.0,7290.0
2023-01-08,07:00:00,2023-01-08 07:00:00,0.0,1904.0,9451,0,,,,,,,2179.0,8338.0
2023-01-08,08:00:00,2023-01-08 08:00:00,0.0,1942.0,10781,0,,,,,,,2179.0,8941.0
2023-01-08,09:00:00,2023-01-08 09:00:00,0.0,2427.0,12384,0,,,,,,,2754.0,10231.0
2023-01-08,10:00:00,2023-01-08 10:00:00,0.0,2427.0,13718,0,,,,,,,3179.0,11359.0
2023-01-08,11:00:00,2023-01-08 11:00:00,0.0,2841.0,15070,0,,,,,,,3322.0,12907.0
2023-01-08,12:00:00,2023-01-08 12:00:00,0.0,2903.0,16878,0,,,,,,,3891.0,14622.0
2023-01-08,13:00:00,2023-01-08 13:00:00,0.0,3309.0,18658,0,,,,,,,4334.0,16253.0
2023-01-08,14:00:00,2023-01-08 14:00:00,0.0,3612.0,20556,0,,,,,,,4459.0,17462.0
2023-01-08,15:00:00,2023-01-08 15:00:00,0.0,3861.0,22098,0,,,,,,,4906.0,19022.0
2023-01-08,16:00:00,2023-01-08 16:00:00,0.0,3967.0,23152,0,,,,,,,5029.0,20549.0
2023-01-08,17:00:00,2023-01-08 17:00:00,0.0,4337.0,24694,0,,,,,,,5029.0,21448.0
2023-01-08,18:00:00,2023-01-08 18:00:00,0.0,4806.0,25787,0,,,,,,,5029.0,22495.0
2023-01-08,19:00:00,2023-01-08 19:00:00,0.0,4929.0,26640,0,,,,,,,5029.0,23640.0
2023-01-08,20:00:00,2023-01-08 20:00:00,0.0,5296.0,27852,0,,,,,,,5029.0,24715.0
2023-01-08,21:00:00,2023-01-08 21:00:00,0.0,5608.0,28901,0,,,,,,,5029.0,25569.0
2023-01-08,22:00:00,2023-01-08 22:00:00,0.0,5663.0,30155,0,,,,,,,5029.0,26436.0
2023-01-08,23:00:00,2023-01-08 23:00:00,0.0,5999.0,31336,0,,,,,,,5029.0,27560.0
2023-01-08,23:59:00,2023-01-08 23:59:00,1.0,6252.0,32412,0,,,,,,,5029.0,28758.0
2023-01-09,00:00:00,2023-01-09 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-01-09,01:00:00,2023-01-09 01:00:00,0.0,470.0,1299,0,,,,,,,0.0,864.0
2023-01-09,02:00:00,2023-01-09 02:00:00,0.0,603.0,2349,0,,,,,,,0.0,1377.0
2023-01-09,03:00:00,2023-01-09 03:00:00,0.0,1035.0,3896,0,,,,,,,0.0,2454.0
2023-01-09,04:00:00,2023-01-09 04:00:00,0.0,1306.0,5194,0,,,,,,,0.0,3199.0
2023-01-09,05:00:00,2023-01-09 05:00:00,0.0,1607.0,6660,0,,,,,,,0.0,3933.0
2023-01-09,06:00:00,2023-01-09 06:00:00,0.0,1607.0,7290,0,,,,,,,0.0,4966.0
2023-01-09,07:00:00,2023-01-09 07:00:00,0.0,2179.0,8338,0,,,,,,,565.0,6021.0
2023-01-09,08:00:00,2023-01-09 08:00:00,0.0,2179.0,8941,0,,,,,,,934.0,7251.0
2023-01-09,09:00:00,2023-01-09 09:00:00,0.0,2754.0,10231,0,,,,,,,1199.0,8164.0
2023-01-09,10:00:00,2023-01-09 10:00:00,0.0,3179.0,11359,0,,,,,,,1711.0,9212.0
2023-01-09,11:00:00,2023-01-09 11:00:00,0.0,3322.0,12907,0,,,,,,,2206.0,10275.0
2023-01-09,12:00:00,2023-01-09 12:00:00,0.0,3891.0,14622,0,,,,,,,2296.0,11392.0
2023-01-09,13:00:00,2023-01-09 13:00:00,0.0,4334.0,16253,0,,,,,,,2853.0,12810.0
2023-01-09,14:00:00,2023-01-09 14:00:00,0.0,4459.0,17462,0,,,,,,,3337.0,14285.0
2023-01-09,15:00:00,2023-01-09 15:00:00,0.0,4906.0,19022,0,,,,,,,3459.0,15589.0
2023-01-09,16:00:00,2023-01-09 16:00:00,0.0,5029.0,20549,0,,,,,,,3989.0,17372.0
2023-01-09,17:00:00,2023-01-09 17:00:00,0.0,5029.0,21448,0,,,,,,,4311.0,18703.0
2023-01-09,18:00:00,2023-01-09 18:00:00,0.0,5029.0,22495,0,,,,,,,4654.0,20175.0
2023-01-09,19:00:00,2023-01-09 19:00:00,0.0,5029.0,23640,0,,,,,,,5124.0,21793.0
2023-01-09,20:00:00,2023-01-09 20:00:00,0.0,5029.0,24715,0,,,,,,,5625.0,23140.0
2023-01-09,21:00:00,2023-01-09 21:00:00,0.0,5029.0,25569,0,,,,,,,5880.0,24562.0
2023-01-09,22:00:00,2023-01-09 22:00:00,0.0,5029.0,26436,0,,,,,,,6136.0,25808.0
2023-01-09,23:00:00,2023-01-09 23:00:00,0.0,5029.0,27560,0,,,,,,,6578.0,26938.0
2023-01-09,23:59:00,2023-01-09 23:59:00,1.0,5029.0,28758,0,,,,,,,6757.0,27821.0
2023-01-10,00:00:00,2023-01-10 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-01-10,01:00:00,2023-01-10 01:00:00,0.0,0.0,864,0,,,,,,,254.0,1520.0
2023-01-10,02:00:00,2023-01-10 02:00:00,0.0,0.0,1377,0,,,,,,,420.0,2307.0
2023-01-10,03:00:00,2023-01-10 03:00:00,0.0,0.0,2454,0,,,,,,,694.0,3571.0
2023-01-10,04:00:00,2023-01-10 04:00:00,0.0,0.0,3199,0,,,,,,,1091.0,5055.0
2023-01-10,05:00:00,2023-01-10 05:00:00,0.0,0.0,3933,0,,,,,,,1265.0,6204.0
2023-01-10,06:00:00,2023-01-10 06:00:00,0.0,0.0,4966,0,,,,,,,1580.0,7076.0
2023-01-10,07:00:00,2023-01-10 07:00:00,0.0,565.0,6021,0,,,,,,,1949.0,8388.0
2023-01-10,08:00:00,2023-01-10 08:00:00,0.0,934.0,7251,0,,,,,,,2171.0,10020.0
2023-01-10,09:00:00,2023-01-10 09:00:00,0.0,1199.0,8164,0,,,,,,,2463.0,11635.0
2023-01-10,10:00:00,2023-01-10 10:00:00,0.0,1711.0,9212,0,,,,,,,2868.0,12717.0
2023-01-10,11:00:00,2023-01-10 11:00:00,0.0,2206.0,10275,0,,,,,,,2907.0,13751.0
2023-01-10,12:00:00,2023-01-10 12:00:00,0.0,2296.0,11392,0,,,,,,,2907.0,14917.0
2023-01-10,13:00:00,2023-01-10 13:00:00,0.0,2853.0,12810,0,,,,,,,3343.0,16231.0
2023-01-10,14:00:00,2023-01-10 14:00:00,0.0,3337.0,14285,0,,,,,,,3553.0,17365.0
2023-01-10,15:00:00,2023-01-10 15:00:00,0.0,3459.0,15589,0,,,,,,,4041.0,18850.0
2023-01-10,16:00:00,2023-01-10 16:00:00,0.0,3989.0,17372,0,,,,,,,4530.0,20348.0
2023-01-10,17:00:00,2023-01-10 17:00:00,0.0,4311.0,18703,0,,,,,,,4735.0,21783.0
2023-01-10,18:00:00,2023-01-10 18:00:00,0.0,4654.0,20175,0,,,,,,,5156.0,23117.0
2023-01-10,19:00:00,2023-01-10 19:00:00,0.0,5124.0,21793,0,,,,,,,5761.0,24506.0
2023-01-10,20:00:00,2023-01-10 20:00:00,0.0,5625.0,23140,0,,,,,,,6060.0,25603.0
2023-01-10,21:00:00,2023-01-10 21:00:00,0.0,5880.0,24562,0,,,,,,,6314.0,26849.0
2023-01-10,22:00:00,2023-01-10 22:00:00,0.0,6136.0,25808,0,,,,,,,6887.0,28355.0
